GENERALIZED BORN:,,,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL,,,
7901,2620.99,5718.05,7666.15,697.8,416.21,-412.3,-5363.83,-45253.54,2455.66,32048.32,-9809.5,259.06,593.5,-9550.44,-8956.94,,,
7911,2508.65,5560.38,7687.61,692.06,376.49,-390.17,-5454.94,-45398.01,2466.44,32237.33,-9680.71,252.39,285.86,-9428.32,-9142.46,,,
7921,2520.86,5779.49,7659.81,709.56,394.64,-391.2,-5345.82,-45329.06,2442.09,31960.42,-9648.18,259.4,400.79,-9388.78,-8987.98,,,
7931,2580.21,5547.94,7689.9,719.75,400.49,-387.17,-5348.62,-45195.02,2478.1,32048.48,-9833.27,257.19,534.06,-9576.08,-9042.03,,,
7941,2517.37,5718.71,7653.8,696.11,388.67,-385.72,-5359.66,-45185.22,2424.38,32021.95,-9767.85,261.1,490.39,-9506.75,-9016.36,,,
7951,2490.28,5592.18,7706.69,715.09,384.54,-377.77,-5395.73,-45413.36,2484.24,32115.12,-9613.74,258.43,301.28,-9355.31,-9054.03,,,
7961,2561.95,5618.14,7626.4,676.96,390.32,-381.61,-5384.4,-45375,2453.57,32200.35,-9756.17,260.17,386.68,-9496,-9109.32,,,
7971,2475.38,5609.52,7672.1,692.73,404.02,-381.76,-5348.83,-45234.38,2475.85,32189.72,-9887.97,262.13,554.36,-9625.84,-9071.48,,,
7981,2449.83,5682.8,7644.32,693.26,402.51,-383.2,-5382.79,-45238.9,2444.17,32165.43,-9866.04,257.69,477.44,-9608.35,-9130.91,,,
7991,2534.53,5703.73,7657.35,699.15,394.77,-391.35,-5381.11,-45360.37,2474.74,32119.37,-9724.61,261.13,450.8,-9463.48,-9012.68,,,
8001,2547.79,5653.84,7748.67,713.63,379.86,-397.65,-5342.1,-45018.95,2469.5,32174.59,-10058.72,261.76,929.18,-9796.96,-8867.78,,,
8011,2562.88,5580.82,7673.49,694.68,406.83,-408.04,-5353.81,-45224.98,2426.73,32178.27,-9857.78,263.23,536.86,-9594.55,-9057.69,,,
8021,2503.86,5669.52,7637.47,711.23,378.99,-394.71,-5413.72,-45340.93,2440.43,32194.33,-9715.12,259.14,386.46,-9455.98,-9069.52,,,
8031,2527.87,5558.78,7634.83,681.78,382.55,-367.87,-5339.64,-45393.73,2470.81,32131.87,-9699.48,256.86,287.26,-9442.62,-9155.36,,,
8041,2493.42,5788.29,7631.73,714.87,379.27,-368.44,-5382.75,-45049.58,2486.12,32100.73,-9921.64,262.9,793.66,-9658.73,-8865.07,,,
8051,2583.78,5659.79,7652.62,716.44,376.75,-381.1,-5389.64,-45082.06,2482.29,32177.97,-9992.16,260.99,796.85,-9731.17,-8934.32,,,
8061,2527.74,5672.74,7665.41,681.84,393.21,-383.76,-5375,-44981.47,2457.05,32036.37,-9978.97,257.64,694.14,-9721.33,-9027.19,,,
8071,2499.38,5747.19,7661.02,690.7,399,-374.62,-5451.18,-44939.38,2460.17,32024.26,-9970.25,257.34,716.55,-9712.91,-8996.36,,,
8081,2577.38,5628.42,7642.79,691.2,370.19,-380.99,-5367.21,-45081.01,2474.58,32092.4,-9896.48,260.32,647.75,-9636.16,-8988.41,,,
8091,2555.22,5652.69,7663.76,698.76,366.23,-374.69,-5400.48,-44834.37,2438.91,32018.37,-10040.24,260.06,784.4,-9780.17,-8995.77,,,
8101,2569.75,5621.06,7691.41,700.26,383.52,-364.34,-5343.83,-45153.43,2475.88,32030.22,-9804.13,259.47,610.5,-9544.65,-8934.15,,,
8111,2567.96,5578.2,7627.33,670.63,398.66,-400.16,-5387.17,-44943.63,2441.43,31978.09,-9913.52,256.01,531.35,-9657.51,-9126.16,,,
8121,2567.38,5645.97,7642.33,698.14,386.42,-385.93,-5414.23,-45044.58,2460.01,32037.82,-9885.51,256.32,593.35,-9629.19,-9035.83,,,
8131,2581.1,5700.03,7737.71,710.76,400.28,-415.48,-5394.44,-45142.29,2471.54,31946.64,-9795.14,260.07,595.84,-9535.07,-8939.23,,,
8141,2529.42,5782.05,7610.89,705.59,387.24,-363.59,-5396.06,-45063.2,2434.43,31969.56,-9844.12,259.98,596.33,-9584.14,-8987.81,,,
8151,2530.47,5689.73,7658.82,701.01,403.82,-413.86,-5425.98,-45087.35,2462.17,31987.81,-9747.45,254.93,506.63,-9492.52,-8985.89,,,
8161,2482.21,5658.74,7644.29,688.3,379.27,-383.46,-5429.75,-45423.94,2463.74,32199.34,-9623.63,255.49,278.73,-9368.13,-9089.4,,,
8171,2550.65,5483.8,7609.87,674.64,379.26,-366.6,-5369.54,-45460.13,2432.67,32212.21,-9636.75,258.99,146.83,-9377.76,-9230.93,,,
8181,2484.1,5580.38,7598.83,688.59,356.16,-403.27,-5385.7,-45211.95,2471.56,32170.18,-9813.04,258.63,348.89,-9554.41,-9205.52,,,
8191,2486.1,5618.18,7620.79,700.15,386.81,-403.52,-5351.8,-45093.62,2474.43,32078.64,-9888.34,262.79,516.16,-9625.56,-9109.4,,,
8201,2562.91,5633.36,7622.23,687.88,380.72,-373.29,-5334.08,-45243.84,2426.25,32098.85,-9789.37,262.48,460.99,-9526.9,-9065.9,,,
8211,2546.16,5637.75,7678.68,687.6,388.03,-429,-5357.48,-45235.86,2515.59,32081.79,-9733.5,258.2,513.26,-9475.3,-8962.04,,,
8221,2488.22,5635.55,7686.12,703.96,378.22,-423.24,-5344.39,-45214.17,2491.06,32122.29,-9781.23,260.1,523.63,-9521.13,-8997.5,,,
8231,2547.96,5630.79,7700.16,689.09,379.31,-427.15,-5382.73,-45064.17,2449.3,32040.96,-9834.94,259.19,563.52,-9575.74,-9012.23,,,
8241,2518.06,5554.6,7658.27,699.86,425.3,-406.01,-5358.84,-45453.36,2444.86,32095.4,-9617.11,259.5,178.14,-9357.61,-9179.47,,,
8251,2491.65,5570.44,7678.41,676.92,384.78,-371.41,-5357.15,-45309.39,2434.77,31947.02,-9581.95,262.61,146.06,-9319.34,-9173.28,,,
8261,2562.23,5646.95,7690.15,717.2,389.5,-384.83,-5373.2,-45165.11,2466.34,31896.28,-9703.33,255.37,445.51,-9447.96,-9002.45,,,
8271,2533.91,5697.39,7654.48,680.1,401.4,-409.9,-5296.57,-45083.95,2471.94,32057.15,-9929.99,265.76,705.96,-9664.22,-8958.27,,,
8281,2569.55,5675.18,7628.68,710.55,385.89,-406.87,-5338.02,-44989.33,2454.47,31994.01,-9949.43,266.14,684.12,-9683.29,-8999.17,,,
8291,2517.98,5637.24,7702.5,696.14,388.51,-393.44,-5347.91,-45180.74,2448.83,31991.42,-9799.33,260.14,460.51,-9539.19,-9078.68,,,
8301,2544.13,5677.31,7704.81,704.63,395.83,-394.87,-5366.87,-45108.26,2431.16,32086.56,-9874.56,263.58,674.42,-9610.98,-8936.55,,,
8311,2519.59,5575.36,7697.63,693.12,400.02,-412.12,-5418.46,-44939.53,2465.45,32112.43,-9930.05,260.63,693.48,-9669.41,-8975.94,,,
8321,2562.97,5614.86,7653.3,697.92,364.19,-361.74,-5380.02,-44885.09,2429.26,31932.01,-9969.75,261.08,627.67,-9708.67,-9081,,,
8331,2491.55,5636.76,7642.78,697.09,377.03,-386.63,-5404.71,-45032.86,2412.25,32015,-9954.33,262.05,448.26,-9692.29,-9244.03,,,
8341,2492.86,5663.16,7664.48,691.25,350.06,-365.78,-5322.91,-45069.81,2441.6,31929.89,-9850.82,263.15,474.81,-9587.67,-9112.86,,,
8351,2561.2,5668.15,7663.24,689.79,387.92,-381.58,-5366.23,-45172.19,2461.06,31952.49,-9759.54,258.85,463.85,-9500.69,-9036.84,,,
8361,2501.63,5583.28,7712.04,695.35,368.96,-366.2,-5422.81,-45278.82,2482.16,32176.13,-9738.27,258.06,451.71,-9480.21,-9028.5,,,
8371,2542.62,5720.58,7639.24,676.75,383.45,-420.14,-5370.09,-44999.75,2421.89,31880.23,-9843.33,259.8,474.78,-9583.53,-9108.75,,,
8381,2503.94,5673.5,7634,695.66,382.34,-393.17,-5308.58,-45048.84,2458.79,32067.66,-9923.68,262.29,665.3,-9661.4,-8996.09,,,
8391,2525.3,5707.01,7641.63,703.24,376.05,-379.74,-5348.72,-44812.04,2416.79,31913.46,-10033.11,262.85,742.98,-9770.26,-9027.29,,,
8401,2513.82,5496.94,7617.65,678.15,413.84,-372.19,-5362.63,-45087.03,2421.2,32075.61,-9857.68,265.92,395.35,-9591.76,-9196.42,,,
8411,2543.27,5616.17,7673.91,688.19,392.38,-355.63,-5370.08,-44970.72,2428.03,32132.16,-9972.62,261.7,777.69,-9710.92,-8933.23,,,
8421,2516.64,5579.28,7654.41,710.36,367.04,-382.33,-5406.63,-44964.03,2452.46,32044.44,-9960.12,262.04,571.64,-9698.07,-9126.43,,,
8431,2477.9,5729.51,7625.89,698.76,375.06,-410.12,-5371.74,-44971.81,2418.75,32053.12,-9990.79,263.89,625.3,-9726.9,-9101.6,,,
8441,2523.3,5694.97,7697.51,676.7,380.21,-399.37,-5408.68,-45452.54,2420.26,32208.21,-9609.02,261.06,340.57,-9347.96,-9007.39,,,
8451,2574.31,5635.82,7589.91,710.79,385.61,-365.28,-5354.94,-44986.04,2398.47,32063.05,-10016.25,264.9,651.72,-9751.36,-9099.64,,,
8461,2544.88,5640.04,7694.79,686.98,389.73,-385.23,-5378.29,-45101.78,2445.21,32088.33,-9884.11,262.76,624.67,-9621.35,-8996.68,,,
8471,2490.9,5698.09,7642.69,688.96,379,-387.25,-5317.38,-45048.07,2429.9,31976.43,-9887.06,264.54,553.27,-9622.52,-9069.25,,,
8481,2545.36,5543.58,7682.12,704.61,375.86,-381.62,-5363.92,-45052.55,2483.33,32131.38,-9891.25,262.36,668.14,-9628.9,-8960.75,,,
8491,2562.78,5706.18,7679.44,683.2,382.68,-395.61,-5402.89,-44952.93,2379.02,31897.98,-9903.05,260.64,539.84,-9642.41,-9102.57,,,
8501,2538.5,5675.42,7688.02,692.97,390.86,-424.08,-5327.79,-45048,2444.24,31983.94,-9896.84,264.47,614.1,-9632.37,-9018.27,,,
8511,2470.63,5711.52,7656.4,703.74,407.48,-353.99,-5363.76,-45170.15,2441.05,31998.82,-9751.4,265.67,501.73,-9485.73,-8984,,,
8521,2515.3,5616.77,7653.39,687.44,373.25,-394.92,-5418.73,-45201.45,2464.35,32109.66,-9767.76,262.01,405.05,-9505.75,-9100.7,,,
8531,2533.5,5624,7632.31,695.01,364.96,-398.52,-5391.34,-45196.2,2466.36,32047.45,-9774.69,257.38,377.53,-9517.31,-9139.78,,,
8541,2472.53,5643.66,7614.57,687.83,363.4,-352.69,-5326.44,-45489.52,2470.35,32011.59,-9551,257.37,95.27,-9293.63,-9198.36,,,
8551,2508.58,5683.97,7665.53,695.27,408.42,-358.5,-5352.97,-45422.18,2463.74,32165.89,-9689.9,260.02,457.74,-9429.88,-8972.13,,,
8561,2520.25,5652.09,7712.3,693.14,395.93,-364.62,-5417.73,-45266.55,2452.26,32075.88,-9742.9,255.11,452.95,-9487.79,-9034.85,,,
8571,2523.8,5581.82,7652.81,694.69,369.04,-394.89,-5360.19,-45041.44,2469.27,32018.53,-9870.34,257.95,513.45,-9612.39,-9098.94,,,
8581,2586.62,5612.08,7649.36,702.81,346.92,-377.87,-5389.38,-45190.52,2442.03,32076.75,-9862.12,262.73,458.8,-9599.39,-9140.59,,,
8591,2499.88,5541.36,7630.53,677.78,363.82,-374,-5402.02,-45076.09,2445.73,32150.34,-9884.34,259.09,457.32,-9625.25,-9167.93,,,
8601,2517.51,5619.34,7677.85,702.56,372.84,-369.64,-5337.78,-45167.98,2488.8,32008.59,-9799.55,258.21,512.08,-9541.33,-9029.26,,,
8611,2588.33,5675,7588.65,698.51,386.69,-380.29,-5324.03,-45126.16,2417.99,31851.31,-9768.99,263.75,375.99,-9505.24,-9129.25,,,
8621,2558.31,5624.56,7591.39,685.4,393.16,-391.93,-5360.67,-44989.66,2462.39,32072.87,-9967.58,263.64,645.81,-9703.94,-9058.13,,,
8631,2554.66,5693.25,7613.95,689.17,398.55,-373.96,-5344.38,-44897.18,2428.42,31934.99,-10042.35,264.67,697.48,-9777.68,-9080.21,,,
8641,2543.87,5576.92,7603.64,687.01,396.91,-358.47,-5331.96,-45156,2467.85,31953.58,-9798,263.79,383.35,-9534.22,-9150.87,,,
8651,2516.14,5605.69,7651.33,707.62,391.02,-402.87,-5325.06,-45120.36,2462.5,32029.2,-9852.25,262.93,515.23,-9589.32,-9074.08,,,
8661,2530.64,5639.87,7609.88,681.52,369.32,-396.86,-5389,-45134.47,2428.89,32054.02,-9868.8,259.99,393.82,-9608.81,-9214.99,,,
8671,2479.34,5612.93,7653.41,692.64,385.24,-397.75,-5346.75,-45097.68,2477.12,31966.72,-9853.97,260.52,425.23,-9593.45,-9168.22,,,
8681,2560.24,5675.65,7646.07,693.31,386.49,-367.2,-5406.97,-45013.49,2478.96,31922.83,-9883.11,256.19,575.88,-9626.92,-9051.04,,,
8691,2506.76,5593.27,7701.95,682.07,401.01,-363.08,-5382.76,-45047.4,2485.17,32012.86,-9928.81,261.39,589.86,-9667.42,-9077.56,,,
8701,2558.97,5620.09,7674.31,687,358.09,-395.75,-5435.01,-45196.24,2440.39,31968.87,-9711.61,258.13,280.71,-9453.48,-9172.77,,,
8711,2568.77,5705.01,7657.97,691.67,379.21,-404.32,-5369.73,-45144.15,2424.89,31963.08,-9824.37,259.72,472.4,-9564.65,-9092.25,,,
8721,2443.61,5591.21,7726.25,669.39,373.63,-391.04,-5419.48,-45072.28,2464.81,32003.99,-9825.58,260.66,390.1,-9564.92,-9174.82,,,
8731,2579.92,5646.92,7598.91,697.16,380.6,-377.55,-5343.79,-44928.21,2434.82,31899.09,-9953.39,262.86,587.88,-9690.53,-9102.65,,,
8741,2637.04,5674.89,7616.19,690.78,377.69,-394.98,-5396.34,-45077.67,2433.51,31987.22,-9913.92,263.19,548.34,-9650.73,-9102.39,,,
8751,2512.04,5595.58,7697.52,694.08,386.69,-384.16,-5383.73,-45147.29,2479.24,32019.06,-9811.73,258.01,469.03,-9553.73,-9084.7,,,
8761,2599.84,5651.08,7609.91,686.85,408.46,-409,-5401.73,-45168.53,2458.31,32159.44,-9888.93,258.93,594.63,-9630,-9035.37,,,
8771,2520.09,5626.32,7687.18,702.55,413.58,-392.55,-5391.15,-45205.44,2483.25,32118.67,-9862.34,259.5,562.5,-9602.84,-9040.34,,,
8781,2534.6,5669.68,7642.36,708.5,394.5,-420.44,-5363.54,-45106.19,2466.9,31985.55,-9884.29,263.65,511.92,-9620.64,-9108.72,,,
8791,2515.25,5540.47,7690.31,699.95,363.92,-366.66,-5398.22,-45163.05,2453.77,32009.09,-9771.03,256.06,344.84,-9514.97,-9170.13,,,
8801,2496.33,5698.49,7676.48,693.74,371.3,-380.35,-5340.24,-45289.31,2445.04,31989.11,-9717.7,256.71,360.59,-9460.99,-9100.39,,,
8811,2558.46,5633.01,7609.56,697.92,374.72,-427.73,-5369.15,-45197.45,2430.37,32024.09,-9754.36,259.16,333.81,-9495.2,-9161.4,,,
8821,2432.55,5635.35,7609.36,692,371.48,-391.59,-5348.73,-44834.88,2485.36,32042.89,-10089.88,262.32,693.79,-9827.56,-9133.77,,,
8831,2467.4,5748.49,7696.55,690.28,373.17,-403.13,-5366.42,-45164.24,2433.63,32092.83,-9906.81,262.58,568.56,-9644.23,-9075.67,,,
8841,2476.07,5632.38,7666.68,712.46,367.23,-423.32,-5311.38,-45232.41,2451.74,32144.12,-9866.51,264.26,483.57,-9602.25,-9118.68,,,
8851,2529.72,5577.4,7657.37,704.13,421.1,-398.35,-5376.98,-44736.83,2497.41,32008.36,-10182.01,262.38,883.35,-9919.63,-9036.28,,,
8861,2545.75,5652.31,7621.75,689.95,375.74,-416.18,-5370.42,-44911.91,2454.08,32024.8,-10045.2,262.32,665.88,-9782.89,-9117.01,,,
8871,2539.94,5673.35,7691.7,680.57,376.64,-399.47,-5421.84,-44818.59,2459.69,31967.67,-10038.18,261.09,749.66,-9777.09,-9027.43,,,
8881,2465.26,5624.32,7707.72,713.67,418.4,-381.33,-5392.87,-44989.01,2485.67,32049.52,-9954.09,259.5,701.36,-9694.59,-8993.23,,,
8891,2514.43,5617.44,7673.35,693.45,397.32,-380.07,-5303.95,-45262.3,2487.66,31979.68,-9719.87,261,417.03,-9458.86,-9041.84,,,
8901,2485.86,5701.78,7652.36,699.72,394.49,-403.17,-5310.14,-45344.33,2448.09,32065.63,-9645.53,260.12,390.3,-9385.4,-8995.11,,,
8911,2506.02,5602.32,7614.42,703.81,370.74,-374.7,-5393.91,-45361.93,2471.04,32125.18,-9670.98,254.39,262.99,-9416.58,-9153.59,,,
8921,2478.7,5650.5,7686.55,697.71,419.29,-411.55,-5317.44,-45461.34,2431.47,32232.8,-9650.22,260.24,406.71,-9389.97,-8983.27,,,
8931,2549.66,5620.64,7668.44,704.06,380.79,-410.85,-5304.65,-45112.31,2428.46,32049.95,-9878.58,265.87,574.19,-9612.71,-9038.53,,,
8941,2499.58,5677.41,7710.58,678.22,366.72,-417.63,-5358.84,-45049.79,2450.02,31988.19,-9855.94,259.38,544.47,-9596.56,-9052.09,,,
8951,2588.62,5641.04,7665.57,691.29,380.87,-411.83,-5362.38,-45041.34,2421.59,32051.3,-9940.26,263.37,624.72,-9676.9,-9052.18,,,
8961,2484.14,5663.22,7708.48,703.32,387.52,-445,-5383.11,-45189.78,2463.13,32149.1,-9848.07,259.1,541.02,-9588.97,-9047.95,,,
8971,2551.19,5644.76,7632.49,691.72,382.35,-399.41,-5362.2,-45334.02,2417.35,32032.47,-9725.52,259.06,256.71,-9466.47,-9209.76,,,
8981,2493.55,5662.38,7652.16,686.02,369.74,-393.35,-5403.51,-45148.28,2440.64,32006.17,-9760,259.69,365.52,-9500.31,-9134.79,,,
8991,2522.77,5715.1,7685.24,680.73,412.92,-390.12,-5429.45,-45180.81,2451.11,31971.32,-9776.85,256.93,438.79,-9519.92,-9081.13,,,
9001,2587.98,5639.04,7684.7,704.67,359.39,-359.61,-5370.19,-45270.88,2440.52,32090.56,-9736.68,261.56,506.19,-9475.12,-8968.93,,,
9011,2490.09,5685.91,7579.54,696.36,393.87,-372.32,-5383.94,-45337.18,2411.57,32078.58,-9691.05,259.18,242.49,-9431.88,-9189.39,,,
9021,2469.21,5682.53,7589.33,702.61,385.41,-375.97,-5405.5,-45342.9,2448.81,32139.09,-9708.98,259.08,292.63,-9449.9,-9157.27,,,
9031,2532.27,5625.83,7632.33,700.45,402.27,-401.43,-5387.16,-45415.63,2479,32106.2,-9622.02,256.54,274.14,-9365.48,-9091.34,,,
9041,2458.49,5598.77,7635.51,694.49,373.85,-385.87,-5374.48,-45172.78,2493.74,32163.79,-9904.7,260.85,485.51,-9643.85,-9158.34,,,
9051,2563.4,5669.6,7646.79,688.57,397.59,-410.63,-5379.05,-45028.71,2463.16,31961.09,-9903.29,262.54,571.81,-9640.75,-9068.94,,,
9061,2496.74,5598.61,7624.58,691.87,384.73,-381.59,-5393.79,-44945.55,2447.84,31948.1,-9947.27,258.29,471.53,-9688.98,-9217.45,,,
9071,2620.44,5606.6,7621.76,686.88,367.21,-413.78,-5368.82,-44986.21,2379.24,31943.46,-9976.36,261.23,456.77,-9715.13,-9258.37,,,
9081,2553.17,5696.46,7667.54,704.3,391.75,-412.72,-5388.78,-45097.93,2440.69,32000.34,-9874.06,263.45,554.83,-9610.61,-9055.78,,,
9091,2495.51,5620.89,7603.97,717.14,389.07,-384.88,-5349.81,-44950.86,2454.27,32056.18,-9998.85,263.05,651.48,-9735.8,-9084.31,,,
9101,2579.8,5636.34,7642.45,702.74,378.22,-391.17,-5341.23,-44759.96,2420.38,31881.12,-10128.52,265.79,748.68,-9862.72,-9114.04,,,
9111,2471.01,5653.31,7663.7,702.61,374.66,-404.05,-5359.94,-45025.61,2447.07,32179.89,-10006.56,259.68,702.64,-9746.88,-9044.24,,,
9121,2570.74,5676.49,7654.41,707.26,402.87,-387.4,-5347.42,-45017.26,2462.41,31946.79,-9912.05,261.63,668.88,-9650.41,-8981.53,,,
9131,2513.32,5678.83,7652.82,705.43,389.99,-370.33,-5417.06,-45066.05,2497.86,31985.01,-9842.1,260.43,569.81,-9581.67,-9011.86,,,
9141,2471.96,5664.29,7674.73,721.89,415.4,-419.11,-5371.55,-45370.08,2494.09,32059.72,-9672.61,261.85,341.34,-9410.76,-9069.42,,,
9151,2534.53,5726.99,7644.6,698.59,401.2,-428.17,-5387.28,-45032.05,2440.33,31975.83,-9868.52,263.38,574.57,-9605.14,-9030.57,,,
9161,2551.98,5573.59,7622.59,676.31,376.6,-369.38,-5416.7,-45219.89,2504.74,32070.39,-9775.01,258.51,370.22,-9516.5,-9146.28,,,
9171,2503.45,5729.29,7640.35,678.75,357.96,-407.63,-5421.06,-45151.65,2428.45,32037.78,-9842.38,259.8,395.69,-9582.58,-9186.89,,,
9181,2560.72,5626.25,7716.42,695.29,399.5,-425.64,-5350.11,-45114.26,2441.69,31970.55,-9777.13,260.15,520.41,-9516.99,-8996.58,,,
9191,2513.25,5751.85,7636.01,687.65,384.24,-367.53,-5324.24,-45132.77,2448.72,31850.58,-9784.63,263.72,447.76,-9520.91,-9073.16,,,
9201,2535.15,5690.08,7672.06,695.62,387.02,-406.82,-5366.97,-45012.54,2452.86,31978.81,-9930.5,263.58,625.27,-9666.92,-9041.65,,,
9211,2549.04,5683.36,7687.47,692.86,385.66,-413.28,-5292.96,-45099.81,2450.37,32071.37,-9895.38,268.11,714.07,-9627.28,-8913.21,,,
9221,2488.98,5717.78,7653.33,703.26,372.35,-402.11,-5354.73,-44976.35,2450.46,32134.83,-10017.52,260.84,787.78,-9756.68,-8968.9,,,
9231,2556.33,5662.11,7646.74,693.13,364.83,-378.63,-5312.52,-45162.11,2449.68,32029.98,-9874.65,260.9,549.55,-9613.75,-9064.2,,,
9241,2528.28,5551.53,7668.24,683.52,390.67,-408.41,-5373.36,-44912.76,2472.37,32141.39,-10140.46,263.5,741.46,-9876.96,-9135.5,,,
9251,2488.87,5607.15,7683.06,694.46,386.02,-383.43,-5322.65,-45141.83,2448.84,32008.72,-9870.07,266.87,469.2,-9603.2,-9134,,,
9261,2545.33,5600.93,7671.27,680.25,372.66,-375.8,-5387.8,-45176.47,2433.98,32136.15,-9830.33,262.43,500.5,-9567.9,-9067.4,,,
9271,2529.07,5517.16,7655.2,673.84,415.69,-411.25,-5370.98,-45042.47,2460.35,32097.34,-9909.19,259.95,523.96,-9649.24,-9125.28,,,
9281,2529.47,5700.91,7608.75,700.23,381.39,-371.22,-5395.29,-45140.55,2468.48,32083.15,-9862.85,265.61,565.33,-9597.24,-9031.91,,,
9291,2516.06,5739.05,7611.63,703.66,375.88,-399.78,-5457.65,-44986.18,2440.43,32017.65,-9980.67,259.49,560.75,-9721.19,-9160.44,,,
9301,2541.79,5504.29,7617.25,692.48,380.15,-369.06,-5339.44,-45166.13,2481.98,32162.44,-9873.74,263.41,505.72,-9610.34,-9104.61,,,
9311,2466.91,5727.4,7681.88,694.53,379.74,-421.79,-5438.72,-45170.32,2468.8,32090.9,-9794.99,258.74,479.33,-9536.25,-9056.92,,,
9321,2544.79,5703.63,7666.3,706.29,383.65,-388.12,-5342.62,-45099.64,2432.04,31964.55,-9830.37,262.54,570.88,-9567.83,-8996.95,,,
9331,2506.43,5627.66,7652.48,676.22,387.52,-390.92,-5440.71,-45003.05,2459.18,31954.47,-9836.65,257.59,429.29,-9579.07,-9149.78,,,
9341,2491.43,5634.79,7623.73,694.92,397.06,-371.18,-5287.28,-45096.74,2481.9,32117.7,-9967.49,263.14,686.33,-9704.35,-9018.02,,,
9351,2575.06,5729.2,7635.61,704.67,389.46,-376.59,-5361.51,-45153.85,2425.69,31987.11,-9814.75,261.73,554.84,-9553.02,-8998.17,,,
9361,2532.49,5773.76,7653.11,695.69,394.84,-355.22,-5355.49,-45264.46,2449,32118.78,-9751.89,260.09,642.5,-9491.8,-8849.3,,,
9371,2486.75,5650.96,7655.6,696.13,358.68,-397.04,-5369.37,-45248.91,2437.39,32180.71,-9853.92,263.37,450.89,-9590.56,-9139.67,,,
9381,2560.22,5598.8,7604.36,703.41,412.26,-399.76,-5343.23,-45248.74,2461.2,32013.45,-9753.77,261.15,361.97,-9492.62,-9130.64,,,
9391,2530.84,5549.19,7652.13,676.21,399.13,-402.02,-5413.55,-45105.49,2474.17,32159.4,-9905.96,259.68,520.01,-9646.28,-9126.27,,,
9401,2595.74,5590.67,7620.34,697.22,387.11,-394.78,-5356.84,-45266.72,2444.34,32034.39,-9784.61,261.18,351.48,-9523.44,-9171.95,,,
9411,2552.43,5661.27,7678.41,687.64,377.73,-396.04,-5358.44,-45100.06,2415.76,32022.65,-9846.57,258.43,541.35,-9588.14,-9046.79,,,
9421,2579.13,5719.34,7638.99,697.75,377.09,-423.07,-5370.8,-45177.5,2462.94,32000.44,-9836.03,258.19,504.31,-9577.84,-9073.53,,,
9431,2519.16,5779.5,7642.07,718.83,376.77,-397.6,-5355.52,-44911.97,2460.91,31925.95,-9999.95,264.94,758.1,-9735.01,-8976.91,,,
9441,2496.02,5724.5,7645.05,710.05,384.49,-396.86,-5380.06,-45099.7,2479.95,32080.37,-9945.21,262.67,643.81,-9682.53,-9038.72,,,
9451,2526.07,5667.93,7646.28,699.45,391.1,-403.71,-5333.71,-45299.69,2448.8,32101.01,-9776.89,260.85,443.54,-9516.04,-9072.5,,,
9461,2501.25,5662.2,7616.49,684.5,398.82,-395.66,-5345.46,-45079.26,2455.34,32013.07,-9852.66,257.57,511.29,-9595.09,-9083.8,,,
9471,2521.31,5744.9,7642.35,703.81,385.67,-377.33,-5400.37,-45028.31,2491.82,32121.73,-10008.51,261.07,805.57,-9747.44,-8941.87,,,
9481,2520.58,5711.31,7642.83,688.69,390.07,-411.79,-5357.46,-45085.63,2424.8,31943.4,-9863.35,260.79,466.81,-9602.56,-9135.76,,,
9491,2493.31,5655.22,7665.28,719.56,403.49,-400.71,-5361.45,-44952.51,2438.9,32040.51,-9965.03,263.76,701.6,-9701.27,-8999.67,,,
9501,2503.19,5672.81,7630.43,709.99,403.55,-389.49,-5344.24,-44960.95,2479.45,31950.59,-9902.7,259.01,655.31,-9643.68,-8988.37,,,
9511,2517.87,5626.68,7631.36,686.73,385.46,-401.8,-5472.64,-45107.45,2453.9,32001.77,-9793.66,257.84,321.88,-9535.82,-9213.94,,,
9521,2527.16,5667.1,7640.1,706.47,365.99,-397.92,-5353.91,-45093.69,2459.39,31977.01,-9808.55,259.89,497.7,-9548.66,-9050.96,,,
9531,2495.93,5612.44,7649.71,695.35,389.04,-439.38,-5340.38,-44864.57,2457.45,31839.76,-9993.86,261,495.37,-9732.86,-9237.5,,,
9541,2486.4,5602.04,7617.71,696.84,394.62,-406.91,-5353.8,-45052.06,2508.03,32038.49,-9898.26,260.85,531.36,-9637.41,-9106.05,,,
9551,2596.44,5618.04,7644.7,706.11,376.79,-378.68,-5347.08,-44950.77,2450.28,31859.64,-9897.7,264.31,575.47,-9633.39,-9057.92,,,
9561,2489.01,5719.18,7637.54,693.17,357.3,-425.18,-5325.31,-44857.65,2453.28,31795.1,-9938.6,260.97,536.45,-9677.63,-9141.18,,,
9571,2553.93,5662.2,7690.04,714.67,373.14,-423.22,-5360.29,-44942.79,2464.87,31976.57,-9930.07,260.08,709.12,-9669.99,-8960.87,,,
9581,2488.01,5649.99,7658.39,670.53,384.58,-420.14,-5356.4,-44991.29,2450.28,31980.15,-9977.67,260.13,514.09,-9717.54,-9203.45,,,
