GENERALIZED BORN:,,,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL,,,
7401,936.12,2295.35,2918.23,283.55,159.85,-139.26,-2052.72,-17142.77,849.2,10839.79,-4747.14,118.27,-1052.65,-4628.87,-5681.52,,,
7411,962.81,2250.26,2893.74,287.31,139.2,-130.52,-2057.72,-16913.47,809.26,10808.88,-4971.51,122.49,-950.25,-4849.02,-5799.27,,,
7421,975.52,2264.79,2871.72,281.13,143.16,-110.27,-2031.33,-16931.64,809.38,10758.17,-4939.38,120.46,-969.37,-4818.92,-5788.3,,,
7431,996.95,2286.67,2878.77,298,148.13,-114.93,-2000.17,-16916.35,811.63,10695.72,-4916.52,123.56,-915.58,-4792.96,-5708.54,,,
7441,959.73,2281.66,2883.27,287.31,168.6,-128.06,-2035.57,-17073.4,868.21,10872.52,-4839.64,119.24,-915.72,-4720.4,-5636.12,,,
7451,945.91,2239,2861.55,284.37,151.28,-128.55,-2033.45,-16895.24,838.09,10819.38,-4920.7,117.21,-917.67,-4803.49,-5721.16,,,
7461,971.1,2230.87,2897.16,275.18,148.94,-136.08,-2010.45,-16965.13,863.02,10774.09,-4892.81,120.57,-951.3,-4772.24,-5723.54,,,
7471,969.72,2281.03,2878.03,286.24,159.76,-134.65,-2019.72,-17070.86,838.63,10692.37,-4729.97,119.92,-1119.45,-4610.06,-5729.51,,,
7481,968.32,2344.56,2863.9,295.86,148.34,-144.76,-1999.82,-16974.39,857.31,10626.73,-4809.43,119.83,-1013.94,-4689.6,-5703.54,,,
7491,947.21,2254.46,2891.43,288.33,159.26,-143.99,-2016.79,-17003.57,841.59,10669.22,-4784.91,119.68,-1112.86,-4665.23,-5778.09,,,
7501,965.36,2238.54,2905.25,288.09,158.64,-130.41,-2049.02,-16961.08,842.89,10724.45,-4843.35,120.59,-1017.3,-4722.76,-5740.05,,,
7511,977.04,2243.26,2872.78,267.8,153.6,-124.91,-2024.97,-16981.07,834.54,10743.55,-4887.11,121.19,-1038.37,-4765.92,-5804.29,,,
7521,959.34,2273.37,2886.54,297.28,155.16,-134.59,-2063.96,-16896.95,828.92,10730.2,-4934.36,119.57,-964.68,-4814.79,-5779.47,,,
7531,1004.4,2287.86,2895.53,286.12,145.22,-120.32,-2054.54,-16780.74,827.11,10731.27,-5018.15,120.74,-778.09,-4897.41,-5675.51,,,
7541,966.78,2325.5,2894.13,288.23,162.83,-138.49,-2058.48,-17019.19,855.32,10763.98,-4838.08,115.98,-959.37,-4722.09,-5681.46,,,
7551,1000,2276.54,2894.13,292.75,134.31,-105.18,-2018.12,-16978.46,847.84,10636.74,-4833.13,119.07,-1019.45,-4714.07,-5733.52,,,
7561,897.97,2286.1,2918.15,284.63,157.13,-133.79,-2033.53,-16847.99,863.8,10742.73,-4953.69,117.07,-864.81,-4836.62,-5701.44,,,
7571,970.09,2231.6,2908.83,295.57,158.58,-119.28,-2045.38,-16982.56,843.7,10748.52,-4869.6,118.18,-990.32,-4751.42,-5741.74,,,
7581,949.15,2228.24,2877.83,285.15,144.91,-123.01,-2049.55,-16958.18,845.45,10754.17,-4892.77,119.6,-1045.84,-4773.17,-5819.01,,,
7591,971.25,2211.6,2900.32,289.33,152.89,-113.76,-2031.44,-16868.64,814.81,10761.13,-4989.44,120.41,-912.5,-4869.03,-5781.54,,,
7601,962.2,2239.1,2909.97,281.82,170.74,-118.99,-2047.65,-16857.22,842.34,10669.32,-4876.05,118.14,-948.38,-4757.91,-5706.29,,,
7611,953.32,2290.95,2887.12,286.61,159.25,-149.88,-2030.02,-16881.61,843.67,10776.83,-4957.52,121.06,-863.75,-4836.46,-5700.21,,,
7621,1014.54,2295.29,2907.91,294.89,153.45,-144.63,-2025.36,-16758.88,829,10640.47,-5008.89,121.87,-793.33,-4887.02,-5680.35,,,
7631,993.39,2304.23,2890.51,291.95,144.58,-139.25,-2019.94,-17042.43,847.61,10720.35,-4784.52,118.89,-1009,-4665.63,-5674.62,,,
7641,958.44,2263.15,2866.81,275.83,159.13,-148.83,-1989.1,-16904.03,823.73,10715.63,-4891.03,120.89,-979.23,-4770.14,-5749.37,,,
7651,1012.39,2264.54,2897.87,290.23,151.86,-139.73,-2015.69,-16898.86,816.85,10702.73,-4917.88,118.63,-917.82,-4799.24,-5717.06,,,
7661,960.86,2276.88,2923.69,282.46,143.96,-128.18,-1995.08,-17021.35,819.23,10690.91,-4789.16,118.06,-1046.63,-4671.1,-5717.72,,,
7671,963.73,2278.92,2899.61,279.96,144.4,-128.73,-1992.5,-17085.48,823.67,10711.74,-4787.27,122.74,-1104.69,-4664.53,-5769.22,,,
7681,951.2,2246.85,2870.02,289.12,148.76,-142.77,-2011.98,-17032.41,853.82,10788.51,-4827.24,119.93,-1038.88,-4707.3,-5746.18,,,
7691,990.04,2297.87,2873.84,266.98,142.41,-128.84,-2012.3,-17135.69,836.55,10710.87,-4675.42,120.61,-1158.28,-4554.82,-5713.09,,,
7701,999.89,2345.6,2886.3,297.36,148.08,-138.83,-2020.68,-16982.04,824.73,10689.91,-4850.9,120.37,-949.68,-4730.54,-5680.21,,,
7711,973.65,2202.2,2867.63,285.11,143.85,-126.91,-2025.24,-17122.72,833.9,10844.85,-4773.05,121.24,-1123.68,-4651.81,-5775.49,,,
7721,952.94,2230.45,2896.87,280.85,140.81,-136.13,-2037.55,-17109.69,862.41,10857.47,-4792.16,121.41,-1061.57,-4670.75,-5732.32,,,
7731,982.93,2190.5,2880.78,279.36,143.99,-138.53,-2022.62,-17021.46,848.08,10781.99,-4864.58,120.79,-1074.97,-4743.79,-5818.76,,,
7741,918.17,2270.22,2850.76,287.32,137.04,-131.64,-2005.18,-16842.75,843.66,10759.29,-4993.73,119.74,-913.13,-4873.99,-5787.12,,,
7751,948.12,2279.83,2845.09,277.81,148.57,-127.08,-1998.34,-16893.81,828.15,10760.29,-4963.91,119.24,-931.36,-4844.67,-5776.03,,,
7761,1002.09,2267.32,2926.33,280.06,162.64,-149.02,-2015.86,-16931.93,819.1,10751.47,-4913.69,118.93,-887.8,-4794.77,-5682.56,,,
7771,963.28,2267.47,2879.27,297.68,154.56,-151.23,-2003.14,-16973.62,832.86,10759.14,-4924.59,119.87,-973.72,-4804.71,-5778.44,,,
7781,974.83,2216.39,2876.81,282.54,151.31,-130.78,-2004.83,-17151.24,834.77,10699.16,-4717.96,119.5,-1251.05,-4598.46,-5849.51,,,
7791,985.13,2220.94,2914.69,282.24,151.62,-125.83,-1971.65,-17114.8,854.82,10796.6,-4781.35,121.09,-1006.24,-4660.26,-5666.5,,,
7801,954.98,2274.06,2896.8,277.99,149.13,-137.14,-2003.26,-16853.38,838.46,10671.9,-4935.06,120.32,-930.45,-4814.74,-5745.19,,,
7811,970.82,2261.36,2905.17,288.13,153.59,-136.38,-2033.77,-17067.16,824.54,10857.48,-4848.26,119.95,-976.22,-4728.31,-5704.53,,,
7821,966.51,2278.92,2888.03,283.24,154.15,-120.8,-2020.07,-16870.74,839.63,10692.46,-4947.28,119.25,-908.66,-4828.03,-5736.69,,,
7831,961.68,2239.88,2901.79,281.54,139.3,-118.68,-2036.98,-16910.72,844.54,10726.52,-4949.57,117.18,-971.14,-4832.39,-5803.53,,,
7841,986.71,2234,2882.03,294.07,152.44,-132.04,-2045.71,-17031.93,829.47,10785.55,-4857.81,117.17,-1045.41,-4740.65,-5786.06,,,
7851,992.33,2293.71,2912.15,298.98,160.6,-142.45,-2021.68,-17048.93,840.8,10830.61,-4876.31,117.72,-883.88,-4758.59,-5642.47,,,
7861,980.65,2292.27,2872.7,283.62,144.61,-152.51,-2022.48,-17004.55,830.71,10778.54,-4908.72,120.07,-996.44,-4788.65,-5785.09,,,
7871,970.42,2254.62,2874.11,286.02,153.62,-126.81,-2029.68,-17199.57,820.08,10872.75,-4767.51,119.66,-1124.44,-4647.86,-5772.3,,,
7881,982.67,2279.36,2902.29,290.92,144.15,-129.42,-1998.71,-17074.81,835.35,10824.51,-4873.22,120.59,-943.69,-4752.63,-5696.31,,,
7891,952.98,2294.08,2878.6,295.7,158.17,-150.72,-2012.75,-17160.23,848.04,10860.61,-4788.32,123.9,-1035.51,-4664.42,-5699.93,,,
7901,998.21,2218.73,2920.13,286.57,148.96,-129.93,-2023.19,-17094.72,843.48,10897.39,-4871.34,119.61,-934.37,-4751.73,-5686.1,,,
7911,938.62,2270.94,2902.61,288.87,160.42,-145.44,-2052.9,-17061.74,856.04,10952.4,-4921.87,120.29,-890.18,-4801.58,-5691.77,,,
7921,994.47,2268.53,2886.4,283.46,160.89,-131.6,-2007.33,-17000.79,827.55,10848.09,-4952.74,120.95,-870.33,-4831.79,-5702.12,,,
7931,980.06,2272.21,2873.29,281.7,137.23,-140.72,-2006.12,-16954.59,842.96,10764.96,-4935.53,120.68,-949.03,-4814.85,-5763.88,,,
7941,975.31,2338.9,2863.4,296.41,138.8,-130.83,-2031.63,-17154.99,829.3,10766.04,-4730.82,118.92,-1109.29,-4611.9,-5721.19,,,
7951,968.6,2205.19,2886.16,282.04,146.05,-119.54,-2033.86,-17008.74,824.23,10800.83,-4869.08,120.04,-1049.04,-4749.04,-5798.08,,,
7961,960.62,2327.46,2912.58,287.15,150.73,-148.78,-2043.54,-17056.67,832.22,10818.67,-4871.59,119.22,-959.56,-4752.36,-5711.93,,,
7971,963.69,2308.82,2903.69,287.42,147.91,-145.26,-1988.99,-17270.66,836.57,10833.64,-4697.9,120.59,-1123.16,-4577.31,-5700.48,,,
7981,960.76,2321.6,2871.8,291.77,151.57,-145.22,-2007.46,-17143.89,833.04,10792.13,-4752.52,120.7,-1073.91,-4631.82,-5705.74,,,
7991,1012.3,2284.49,2860.44,279.23,143.43,-151.11,-2032.49,-17346.54,814.55,10746.73,-4536.21,116.5,-1388.97,-4419.71,-5808.68,,,
8001,941.95,2244.82,2887.14,279.42,145.42,-124.66,-2047.06,-17343.14,800.84,10778.97,-4545.04,117.25,-1436.3,-4427.79,-5864.09,,,
8011,957.21,2280,2888.27,287.08,147.64,-161.49,-2060.62,-17255.01,839.61,10857.78,-4659.66,118.55,-1219.52,-4541.11,-5760.63,,,
8021,970.68,2304.05,2879.95,297.02,151.74,-135.98,-1986.77,-17196.49,837.62,10728.36,-4644.57,121.15,-1149.82,-4523.41,-5673.24,,,
8031,1001.01,2346.76,2862.46,293.96,161.17,-135.3,-2035.68,-17198.11,827.59,10742.49,-4673.2,121.49,-1133.64,-4551.7,-5685.35,,,
8041,962.46,2281.71,2877.99,288.52,136.18,-118.82,-2087.01,-17119.84,823.08,10771.33,-4704.96,119.18,-1184.39,-4585.78,-5770.17,,,
8051,952.21,2253.89,2880.28,283.96,161.22,-128.03,-1996.87,-17150.11,851.22,10863.39,-4789.79,121.43,-1028.84,-4668.36,-5697.2,,,
8061,950.78,2324.45,2861.46,285.11,150,-125.37,-1994.49,-16956.63,840.69,10774.5,-4921.79,121.16,-889.49,-4800.63,-5690.12,,,
8071,967.79,2261.96,2885.15,290.56,136.23,-139.7,-2025.93,-16966.91,843.6,10799.18,-4883.1,116.5,-948.07,-4766.59,-5714.67,,,
8081,975.43,2258.21,2842.75,281.82,149.95,-125.6,-2044.08,-17068.53,820.92,10885.12,-4850.82,117.14,-1024.01,-4733.68,-5757.69,,,
8091,1001.78,2240.44,2891.5,281.21,140.02,-127.26,-2007.38,-16927.79,823.56,10764.32,-4848.4,121.29,-919.61,-4727.11,-5646.72,,,
8101,970,2217.62,2886.59,278.64,146.82,-122.08,-2023.03,-17083.3,844.62,10722.55,-4761.78,120.26,-1161.56,-4641.52,-5803.08,,,
8111,940.8,2242.19,2876.34,280.33,153.75,-133.31,-1987.79,-17239.37,861.7,10847.05,-4703.29,119.11,-1158.31,-4584.17,-5742.49,,,
8121,982.97,2234.84,2881.03,272.3,152.86,-134.76,-2022.91,-17074.47,833.84,10884.52,-4852.51,121.45,-989.77,-4731.06,-5720.83,,,
8131,936.25,2302.39,2889.25,294.12,157.1,-130.17,-2028.83,-17009.85,840.95,10816.7,-4862.67,118.25,-932.08,-4744.43,-5676.51,,,
8141,948.34,2229.58,2844.84,275.56,148.42,-142.9,-2066.11,-16980.57,817.35,10791.42,-4866.76,118.16,-1134.07,-4748.6,-5882.67,,,
8151,1007.15,2198.18,2856.06,276,142.53,-139.96,-2009.97,-16950.8,840.45,10825.08,-4939.52,118.96,-955.27,-4820.56,-5775.83,,,
8161,964.78,2225.35,2898.55,278.9,145.4,-125.33,-2071.49,-16851.49,806.18,10761,-4946.68,120.68,-968.16,-4826,-5794.16,,,
8171,986,2242.98,2910.06,280.76,170.13,-132.98,-2051.97,-16728.14,852.36,10724.26,-5063.92,118.39,-746.53,-4945.53,-5692.06,,,
8181,981.37,2256.01,2906.31,279.5,146.98,-126.66,-2020.97,-16913.4,832.3,10702.16,-4894.78,120.06,-956.41,-4774.72,-5731.13,,,
8191,998.7,2160.12,2892.97,287.81,162.3,-143.74,-2013.41,-17151.34,837.54,10881.01,-4819.28,120.48,-1088.04,-4698.8,-5786.85,,,
8201,997.7,2200.09,2889.92,283.13,164.52,-131,-2016.47,-16892.76,823.13,10674.82,-4876.52,121.02,-1006.91,-4755.5,-5762.41,,,
8211,975.76,2275.04,2899.9,276.5,156.12,-142.52,-2004.29,-17094.19,822.77,10740.74,-4771.65,121,-1094.19,-4650.65,-5744.84,,,
8221,958.34,2216.9,2882.26,275.93,171.16,-131.32,-2004.75,-17113.48,828.28,10829.7,-4775.36,118.4,-1086.98,-4656.97,-5743.95,,,
8231,938.98,2270.84,2887.87,276.7,143.68,-139.9,-2034.12,-16939.92,860.91,10818.65,-4888.42,117.32,-916.33,-4771.11,-5687.43,,,
8241,990.32,2272.11,2891.09,292.15,147.66,-133.26,-2040.98,-16954.05,846.61,10836.18,-4926.72,118.13,-852.18,-4808.58,-5660.76,,,
8251,942.91,2311.32,2902.24,286.5,153.71,-129.12,-2030.42,-16832.86,845.76,10785.83,-5015.06,120.06,-764.12,-4895.01,-5659.13,,,
8261,1003.62,2256.66,2860.88,280.69,149.12,-127.07,-2037.49,-17035.87,824.42,10814.5,-4847.51,117.49,-1010.55,-4730.02,-5740.57,,,
8271,947.18,2216.04,2896.11,280.23,140.42,-135.46,-1978.98,-16942.29,851.08,10774.72,-4926.06,124.69,-950.95,-4801.37,-5752.32,,,
8281,997.45,2287.41,2876.69,289.78,147.09,-143.29,-2058.14,-17006.85,833.2,10824.32,-4892.03,120.88,-952.34,-4771.15,-5723.49,,,
8291,969.55,2279.31,2886.88,290.38,141.88,-133.02,-2029.32,-16979.32,839.02,10760.94,-4881.97,120.56,-973.69,-4761.42,-5735.11,,,
8301,957.26,2318.43,2897.33,280.54,148.58,-129.84,-2039.26,-16861.48,819.85,10745.36,-4970.58,121.81,-863.23,-4848.77,-5711.99,,,
8311,952.15,2162.31,2871.36,273.53,143.36,-133.38,-2014.24,-16866.97,859.92,10733.12,-4933.04,118.75,-1018.85,-4814.29,-5833.14,,,
8321,991.46,2236.79,2911.03,286.05,166.55,-133.88,-2053.65,-16917.19,845.95,10780.23,-4926.81,120.32,-886.67,-4806.49,-5693.16,,,
8331,972.09,2236.69,2896.98,282.52,162.23,-115.9,-2048.66,-17086.88,831.57,10932.09,-4882.54,120.4,-937.27,-4762.14,-5699.41,,,
8341,976.87,2273.31,2860.96,280.24,155.42,-136.11,-2039.29,-16829.73,831.05,10785.9,-5036.44,120.85,-841.37,-4915.6,-5756.97,,,
8351,974.97,2284,2885.53,283.24,152.16,-117.05,-2066.18,-17027.91,842.4,10760.47,-4835.42,117.82,-1028.38,-4717.6,-5745.98,,,
8361,985.43,2280.76,2851.67,294.35,170.62,-119.07,-2022.67,-17006.52,845.01,10754.84,-4832.96,117.51,-965.57,-4715.45,-5681.02,,,
8371,925.61,2280.38,2900.21,296.92,142.18,-138.34,-2006.39,-17066.69,827.52,10742.48,-4785.54,118.8,-1096.13,-4666.74,-5762.87,,,
8381,986.09,2259.47,2905.4,295.75,149.4,-127.74,-2024.41,-17118.61,827.15,10795.21,-4789.56,120.65,-1052.28,-4668.91,-5721.18,,,
8391,956.62,2222.21,2850.49,273.04,123.01,-127.39,-2022.75,-17168.39,837.1,10823.79,-4763.31,118.17,-1232.26,-4645.14,-5877.4,,,
8401,984.34,2306.11,2856.76,286.97,168.27,-139.18,-1998.13,-17027.76,808.57,10753.26,-4832.48,122.96,-1000.78,-4709.52,-5710.3,,,
8411,954.84,2217.12,2901.32,290,141.26,-127.57,-2043.62,-17129.44,846.54,10841.5,-4789.71,118.34,-1108.04,-4671.37,-5779.41,,,
8421,954.16,2276.22,2867.79,274.27,154.17,-122.87,-1985.25,-17364.53,826.14,10747.09,-4536.42,117.6,-1372.81,-4418.82,-5791.64,,,
8431,944.87,2286.99,2886.37,287.85,151.49,-122.77,-2015.57,-17150.04,846.81,10833.22,-4769.07,118.48,-1050.79,-4650.59,-5701.38,,,
8441,1000.24,2320.16,2886.84,292.68,158.35,-131.6,-2018.36,-17116.84,837.11,10737.04,-4749.96,118.89,-1034.38,-4631.07,-5665.45,,,
8451,919.44,2297.12,2881.12,287.44,146.31,-130.71,-2039.45,-17075.7,849.05,10846.94,-4825.17,119.67,-1018.44,-4705.5,-5723.94,,,
8461,977.15,2277.33,2853.56,290.93,145.66,-125.35,-1971.6,-17183.04,837,10854.28,-4774.46,123.09,-1044.09,-4651.36,-5695.45,,,
8471,978.71,2238.79,2894.72,283.95,150.04,-130.98,-2002.78,-17266.61,818.31,10836.73,-4649.81,119.44,-1199.11,-4530.38,-5729.48,,,
8481,991.63,2315.68,2889.05,291.35,154.7,-140.44,-2014.79,-17227.47,822.8,10771.32,-4668.94,120.38,-1146.18,-4548.56,-5694.74,,,
8491,969.24,2328.53,2918.19,281.83,143.95,-127.47,-1985.98,-17118.42,813.66,10724.79,-4731.06,119.14,-1051.69,-4611.92,-5663.61,,,
8501,989.28,2235.85,2915.49,274.4,163.92,-141.04,-1996.86,-17196.41,834.64,10778.1,-4719.58,118.35,-1142.62,-4601.23,-5743.86,,,
8511,946.58,2274.24,2868.42,283.13,132.14,-127.52,-2008.12,-17013.68,825.74,10837.82,-4897.07,119.35,-981.24,-4777.72,-5758.96,,,
8521,931.71,2299.42,2911.31,282.55,151.49,-146.71,-1994.44,-16929.87,845.39,10758.26,-4903.15,121.49,-890.89,-4781.66,-5672.55,,,
8531,993.5,2324.05,2859.13,299.98,150.98,-144.34,-2032.03,-17125.27,826.63,10694.65,-4718.06,120.02,-1152.72,-4598.04,-5750.76,,,
8541,970.06,2256.23,2888.07,285.94,148.62,-124.28,-2013.63,-17041.14,810.37,10760.54,-4796.99,119.37,-1059.21,-4677.62,-5736.83,,,
8551,970.2,2296.59,2916.38,280.68,134.81,-136.92,-2015.86,-17032.64,816.23,10776.8,-4844.21,118.12,-993.73,-4726.09,-5719.82,,,
8561,979.86,2302.3,2871.42,285.1,157.9,-117.02,-2009.49,-17186.14,833.36,10718.07,-4659,118.54,-1164.64,-4540.46,-5705.1,,,
8571,953.84,2256.83,2884.9,277.11,138.77,-127.39,-1979.56,-17203.42,835.28,10744.32,-4673.14,122.03,-1219.31,-4551.11,-5770.42,,,
8581,943.36,2229.95,2875.72,286.2,151.39,-127.54,-1986.88,-17107.85,857.57,10739.68,-4726.83,120.02,-1138.4,-4606.81,-5745.22,,,
8591,952.23,2241.1,2863.52,269.56,153.25,-118.34,-2013.82,-17321.63,836.02,10809.26,-4547.8,118.98,-1328.84,-4428.82,-5757.65,,,
8601,983.69,2259.59,2851.62,287.86,144.81,-124.46,-2005.23,-17174.38,845.86,10828.09,-4741.17,123.69,-1102.56,-4617.47,-5720.03,,,
8611,1014.94,2312.32,2862.77,293.66,138.34,-132.23,-2012.35,-17152.11,856.79,10717.51,-4705.78,121.64,-1100.36,-4584.14,-5684.51,,,
8621,973.86,2293.95,2852.1,292.52,150.94,-118.63,-2003.64,-17155.8,839.95,10807.65,-4764.87,119.95,-1067.1,-4644.92,-5712.02,,,
8631,941.34,2208.26,2934.66,280.62,166.18,-125.49,-1961.33,-17113.59,863.22,10741.31,-4768.23,120.54,-1064.82,-4647.69,-5712.51,,,
8641,960.34,2271.76,2844.07,285.69,160,-123.34,-2004.19,-17039.16,817.64,10702.77,-4805.64,118.4,-1124.43,-4687.24,-5811.67,,,
8651,971.68,2297.83,2892.77,287.42,143.01,-117.71,-1995.98,-17042.26,855.18,10726.85,-4789.03,121.72,-981.21,-4667.3,-5648.51,,,
8661,893.88,2335.89,2864.3,288.74,152.87,-107.69,-2058.26,-17044.22,814.12,10771.73,-4810.84,118.81,-1088.64,-4692.04,-5780.67,,,
8671,980.69,2211.92,2895.5,275.64,150.87,-117.08,-2015.45,-16679.83,826.06,10708.87,-5098.67,123.62,-762.8,-4975.05,-5737.85,,,
8681,953.81,2255.29,2846.77,285.76,155.35,-127.86,-2051.08,-16791.52,847.65,10756.11,-5003.75,120.88,-869.73,-4882.87,-5752.6,,,
8691,980.28,2244.54,2900.02,289.41,150.14,-135.97,-2062.8,-16775.07,835.92,10805.15,-5054.43,118.47,-768.37,-4935.96,-5704.33,,,
8701,985.24,2277.21,2902.96,284.62,144.17,-127.16,-2015.29,-16854.19,833.14,10800.3,-5006.97,121.02,-769.01,-4885.94,-5654.95,,,
8711,954.89,2249.8,2883.88,288.8,154.09,-114.41,-2020.61,-16995.55,833.54,10737.85,-4843.1,122.12,-1027.71,-4720.99,-5748.7,,,
8721,935.4,2216.13,2891.1,294.49,154.08,-133.94,-2021.68,-17173.88,855.9,10873.05,-4767.87,117.01,-1109.35,-4650.87,-5760.22,,,
8731,999.26,2235.11,2870.06,288.92,148.4,-137.22,-2019.29,-17016.61,831.58,10738.64,-4847.98,118.47,-1061.15,-4729.51,-5790.67,,,
8741,960.77,2286.21,2890.88,296.91,136.39,-123.32,-2035.47,-17058.03,833.27,10764.65,-4817.3,118.99,-1047.73,-4698.3,-5746.04,,,
8751,967.85,2245.57,2890.44,278.55,161.94,-123.16,-2031.35,-17146.4,839.44,10847.3,-4779.21,118.45,-1069.82,-4660.76,-5730.58,,,
8761,986.62,2205.17,2848.47,289.03,156.92,-112.68,-2079.22,-17054.24,829.69,10838.57,-4782.82,116.93,-1091.67,-4665.9,-5757.56,,,
8771,984.6,2286.29,2860.11,274.91,152.81,-124.44,-2061.63,-16828.81,850.51,10786.12,-5027.42,119.44,-819.54,-4907.99,-5727.52,,,
8781,978.09,2233.18,2880.11,282.5,160.37,-101.3,-2032.68,-16899.79,835.48,10697.74,-4911.33,119.88,-966.31,-4791.45,-5757.76,,,
8791,963.51,2250.46,2922.3,292.56,145.1,-124.03,-2025.95,-16667.48,837.84,10683.72,-5147.22,123.87,-721.97,-5023.35,-5745.32,,,
8801,980.83,2273.93,2870.35,283.43,150.37,-117.74,-2040.46,-16745.26,823.23,10758.76,-5141.1,124.24,-762.57,-5016.87,-5779.44,,,
8811,979.75,2257.79,2877.78,288.21,165.1,-126.67,-2020.96,-16861.87,832.56,10805.52,-5006.16,122.41,-802.8,-4883.75,-5686.55,,,
8821,904.1,2214.62,2896.38,278.25,166.27,-126.61,-2043.01,-16905.42,859.76,10896.66,-5024.27,124.97,-859,-4899.3,-5758.3,,,
8831,998.48,2225.88,2904.69,272.07,154.86,-120.99,-2031.54,-16666.54,823.82,10723.56,-5116.2,121.22,-715.69,-4994.98,-5710.67,,,
8841,963.88,2241,2874.03,277,149.02,-122.58,-2016.88,-16898.68,863.23,10855.13,-4990.29,120.73,-814.86,-4869.55,-5684.41,,,
8851,956.49,2219.77,2884.46,294.18,148.41,-110.55,-2025.04,-16991.06,857.21,10902.17,-4970.05,122.26,-863.96,-4847.8,-5711.75,,,
8861,1035.09,2265.26,2892.96,281.47,151.46,-128.94,-2022.59,-16697.17,807.72,10761.1,-5149.78,123.83,-653.62,-5025.95,-5679.57,,,
8871,946.23,2256.35,2893.55,275.25,151.28,-124.42,-2020.2,-16835.6,841.89,10793.96,-5025,121.95,-821.7,-4903.05,-5724.75,,,
8881,969.91,2304.99,2890.84,293.31,153.72,-128.42,-2001.91,-16825.44,846.89,10676.48,-4995.37,122.31,-819.62,-4873.06,-5692.68,,,
8891,954.27,2269.55,2867.2,291.09,145.83,-135.53,-2002.27,-16803.95,841.49,10768.12,-5079.82,123.14,-804.19,-4956.68,-5760.87,,,
8901,993.24,2273.64,2894.27,290.12,153.35,-152.06,-1993.34,-16849.25,866.05,10791.3,-5025.04,123.68,-732.69,-4901.36,-5634.05,,,
8911,964.37,2291.57,2830.77,301.81,146.03,-131.49,-2006.27,-16871.7,836.26,10816.02,-5034.08,120.42,-822.62,-4913.65,-5736.28,,,
8921,927.15,2262.15,2890.04,276.83,149.25,-116.12,-2045.68,-17005.5,814.31,10890.36,-4937.51,124.75,-957.19,-4812.76,-5769.95,,,
8931,965.67,2327.24,2857.79,286.26,157.61,-126.86,-2045.79,-16890.32,817.2,10775.1,-4955.89,123.76,-876.1,-4832.13,-5708.23,,,
8941,999.08,2272.3,2883.1,290.57,146.53,-130.88,-2026.51,-16941.56,863.47,10803.16,-4902.87,121.86,-840.74,-4781.01,-5621.75,,,
8951,959.62,2282.79,2881.65,288.08,141.3,-143.44,-2013.39,-16768.88,842.17,10741.61,-5039.12,123.43,-788.49,-4915.69,-5704.17,,,
8961,984.12,2290.76,2893.37,297.63,157.59,-138.63,-2009.28,-16963.92,852.33,10747.32,-4864.31,121.58,-888.7,-4742.74,-5631.44,,,
8971,980.75,2256.84,2885.57,291.98,147.03,-134.82,-2033.88,-16895.66,842.4,10764.16,-4930.09,121.85,-895.63,-4808.24,-5703.87,,,
8981,957.4,2294.79,2859.91,282.69,152.64,-113.25,-2030.07,-16819.53,813.97,10794.31,-5042.75,123.67,-807.16,-4919.08,-5726.24,,,
8991,992.22,2296.09,2852.43,286.5,140.51,-108.32,-2005.97,-16743.58,823.52,10753.91,-5082,124.99,-712.68,-4957.01,-5669.69,,,
9001,965.95,2274.79,2884.77,279.62,154.03,-134.45,-2037.27,-16793.64,849.42,10780.81,-5061.43,122.63,-775.96,-4938.8,-5714.76,,,
9011,1014.15,2318.89,2894.86,290.89,150.14,-128.6,-2035.77,-16871.34,834.41,10754.11,-4950.97,121.47,-778.26,-4829.5,-5607.76,,,
9021,968.07,2209.06,2883.29,285.19,145.89,-143.14,-2040.71,-16816.1,808.48,10808.26,-5012.24,120.85,-891.72,-4891.39,-5783.11,,,
9031,960.71,2249.69,2862.67,267.89,140.59,-110.75,-2024,-17012.79,825.9,10828.09,-4883.26,119.82,-1011.99,-4763.44,-5775.43,,,
9041,964.63,2279.13,2826.64,291.53,150.06,-125.16,-2032.07,-16911.8,835.87,10750.36,-4928.22,122.55,-970.83,-4805.66,-5776.49,,,
9051,988.13,2202.46,2883.58,290.52,153.32,-137.16,-2004.65,-16736.75,832.29,10829.25,-5130.52,122.55,-699.02,-5007.97,-5706.99,,,
9061,1014.68,2237.92,2881.78,292.3,149.44,-141.35,-2015.96,-16985.5,840.46,10764.35,-4877.75,118.69,-961.88,-4759.06,-5720.94,,,
9071,999.67,2280.23,2867.87,288.1,147.67,-130.4,-2032.24,-17186.83,818.2,10791.44,-4716.83,119.79,-1156.28,-4597.04,-5753.32,,,
9081,949.6,2291.79,2902.67,281.98,150.29,-153.17,-2019.51,-17017.04,838.41,10778.6,-4856.25,119.09,-996.39,-4737.15,-5733.54,,,
9091,974.03,2266.52,2876.07,290.07,143.37,-145.14,-2026.87,-17246.73,834.82,10796.39,-4635.91,117.05,-1237.46,-4518.86,-5756.32,,,
